Panel Name,Panel ID,Version Number,Gene Name,Gene Status,Date Recorded,MOI
Adult solid tumours for rare disease,391,0.4,MEN1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours for rare disease,391,0.4,TSC2,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,VHL,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,APC,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,RB1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,PTCH1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,NTHL1,Green,2018-02-01 08:30:07,biallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,SUFU,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,CDKN1B,Green,2018-02-01 08:30:07,monoallelic_not_imprinted
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,PMS2,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,RAD51D,Green,2018-02-01 08:30:07,monoallelic_not_imprinted
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,CDK4,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,TSC1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,PTEN,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,PALB2,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,BMPR1A,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,MET,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,TMEM127,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,BRCA1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,SMAD4,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,FLCN,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,RAD51C,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,CHEK2,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,ATM,Green,2018-02-01 08:30:07,monoallelic_and_biallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,TP53,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,MSH6,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,MEN1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,EPCAM,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,BRIP1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,MLH1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,SMARCA4,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,RET,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,SDHD,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,MSH2,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,BAP1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,FH,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,SDHA,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,POLE,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,NF1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,MUTYH,Green,2018-02-01 08:30:07,biallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,CDKN2A,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,CDC73,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,TSC2,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,NF2,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,KIT,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,BRCA2,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,MAX,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,CDH1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,WT1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,SDHC,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,STK11,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,SDHB,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,POLD1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,SDHAF2,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,DICER1,Green,2018-02-01 08:30:07,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.20,SMARCB1,Green,2018-02-01 08:30:07,monoallelic
Agranulocytosis,553f9596bb5a1616e5ed45aa,1.3,TCN2,Green,2018-02-01 08:30:07,biallelic
Agranulocytosis,553f9596bb5a1616e5ed45aa,1.3,HAX1,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,ACP4,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,SLC13A5,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,AMELX,Green,2018-02-01 08:30:07,xlinked_monoallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,FAM83H,Green,2018-02-01 08:30:07,monoallelic_not_imprinted
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,PEX6,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,PEX1,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,ROGDI,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,KLK4,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,LAMA3,Green,2018-02-01 08:30:07,monoallelic_and_more_severe_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,DLX3,Green,2018-02-01 08:30:07,monoallelic_not_imprinted
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,ORAI1,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,C4orf26,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,ENAM,Green,2018-02-01 08:30:07,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,WDR72,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,SLC24A4,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,LTBP3,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,CNNM4,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,FAM20A,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,ITGB6,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,LAMB3,Green,2018-02-01 08:30:07,monoallelic_and_more_severe_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,COL17A1,Green,2018-02-01 08:30:07,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,STIM1,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,GPR68,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,FAM20C,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,MMP20,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,AMBN,Green,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,PEX26,Amber,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,AMTN,Amber,2018-02-01 08:30:07,monoallelic_not_imprinted
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,LAMC2,Amber,2018-02-01 08:30:07,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,ITGB4,Amber,2018-02-01 08:30:07,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,CLDN19,Red,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,TUFT1,Red,2018-02-01 08:30:07,monoallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,TP63,Red,2018-02-01 08:30:07,monoallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,SMARCD2,Red,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,CLDN16,Red,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,KCNJ1,Red,2018-02-01 08:30:07,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.165,TMEM165,Red,2018-02-01 08:30:07,biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ALS2,Green,2018-02-01 08:30:07,biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,DCTN1,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SLC52A3,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,PFN1,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SETX,Green,2018-02-01 08:30:07,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,FIG4,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,AR,Green,2018-02-01 08:30:07,xlinked_biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SIGMAR1,Green,2018-02-01 08:30:07,biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,TBK1,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SOD1,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,FUS,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ANG,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,VCP,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,HNRNPA1,Green,2018-02-01 08:30:07,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SLC52A2,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,TARDBP,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,UBQLN2,Green,2018-02-01 08:30:07,xlinked_monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,OPTN,Green,2018-02-01 08:30:07,monoallelic_and_biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,VAPB,Green,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,NEFH,Amber,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ATXN2,Red,2018-02-01 08:30:07,
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,UNC13A,Red,2018-02-01 08:30:07,unknown
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,CHCHD10,Red,2018-02-01 08:30:07,
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,VEGFA,Red,2018-02-01 08:30:07,unknown
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,C9orf72,Red,2018-02-01 08:30:07,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ERBB4,Red,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,CHMP2B,Red,2018-02-01 08:30:07,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,GRN,Red,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SLC52A1,Red,2018-02-01 08:30:07,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,HFE,Red,2018-02-01 08:30:07,unknown
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,MAB21L2,Green,2018-02-01 08:30:07,monoallelic_and_biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FRAS1,Green,2018-02-01 08:30:07,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,BCOR,Green,2018-02-01 08:30:07,xlinked_monoallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,RAB3GAP2,Green,2018-02-01 08:30:07,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FREM2,Green,2018-02-01 08:30:07,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,RAX,Green,2018-02-01 08:30:07,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FREM1,Green,2018-02-01 08:30:07,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FOXC1,Green,2018-02-01 08:30:07,monoallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,TBC1D20,Green,2018-02-01 08:30:07,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,VSX2,Green,2018-02-01 08:30:07,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,RAB18,Green,2018-02-01 08:30:07,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FOXE3,Green,2018-02-01 08:30:07,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,OTX2,Green,2018-02-01 08:30:07,monoallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,SOX2,Green,2018-02-01 08:30:07,monoallelic_not_imprinted
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,MFRP,Green,2018-02-01 08:30:07,biallelic
