Panel Name,Panel ID,Version Number,Gene Name,Gene Status,Date Recorded,MOI
Adult solid tumours,595ce30f8f62036352471f39,0.19,DICER1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,SDHD,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,EPCAM,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,RAD51C,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,APC,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,STK11,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,MSH2,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,PTEN,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,PMS2,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,CDH1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,RET,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,BAP1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,SDHA,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,NF2,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,NTHL1,Green,2017-12-01 08:52:21,biallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,SDHB,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,TSC2,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,BMPR1A,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,MLH1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,SDHAF2,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,SMARCB1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,CHEK2,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,PALB2,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,KIT,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,MAX,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,MUTYH,Green,2017-12-01 08:52:21,biallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,CDC73,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,CDK4,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,SMAD4,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,RAD51D,Green,2017-12-01 08:52:21,monoallelic_not_imprinted
Adult solid tumours,595ce30f8f62036352471f39,0.19,MET,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,WT1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,MSH6,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,CDKN1B,Green,2017-12-01 08:52:21,monoallelic_not_imprinted
Adult solid tumours,595ce30f8f62036352471f39,0.19,POLD1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,PTCH1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,ATM,Green,2017-12-01 08:52:21,monoallelic_and_biallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,TMEM127,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,NF1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,SDHC,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,RB1,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,CDKN2A,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,BRCA2,Green,2017-12-01 08:52:21,monoallelic
Adult solid tumours,595ce30f8f62036352471f39,0.19,FH,Green,2017-12-01 08:52:21,monoallelic
Agranulocytosis,553f9596bb5a1616e5ed45aa,1.3,TCN2,Green,2017-12-01 08:52:21,biallelic
Agranulocytosis,553f9596bb5a1616e5ed45aa,1.3,HAX1,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,ACP4,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,CNNM4,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,PEX1,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,FAM83H,Green,2017-12-01 08:52:21,monoallelic_not_imprinted
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,PEX6,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,ITGB6,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,C4orf26,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,KLK4,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,LTBP3,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,COL17A1,Green,2017-12-01 08:52:21,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,MMP20,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,ENAM,Green,2017-12-01 08:52:21,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,AMELX,Green,2017-12-01 08:52:21,xlinked_monoallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,LAMB3,Green,2017-12-01 08:52:21,monoallelic_and_more_severe_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,LAMA3,Green,2017-12-01 08:52:21,monoallelic_and_more_severe_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,DLX3,Green,2017-12-01 08:52:21,monoallelic_not_imprinted
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,STIM1,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,AMBN,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,FAM20C,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,WDR72,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,FAM20A,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,GPR68,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,SLC24A4,Green,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,LAMC2,Amber,2017-12-01 08:52:21,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,ITGB4,Amber,2017-12-01 08:52:21,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,PEX26,Amber,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,AMTN,Amber,2017-12-01 08:52:21,monoallelic_not_imprinted
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,SMARCD2,Red,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,ROGDI,Red,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,TP63,Red,2017-12-01 08:52:21,monoallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,KCNJ1,Red,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,ORAI1,Red,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,CLDN19,Red,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,TMEM165,Red,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,SLC13A5,Red,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,CLDN16,Red,2017-12-01 08:52:21,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.150,TUFT1,Red,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ALS2,Green,2017-12-01 08:52:21,biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,DCTN1,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SLC52A3,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,PFN1,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SETX,Green,2017-12-01 08:52:21,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,FIG4,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,AR,Green,2017-12-01 08:52:21,xlinked_biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SIGMAR1,Green,2017-12-01 08:52:21,biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,TBK1,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SOD1,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,FUS,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ANG,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,VCP,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,HNRNPA1,Green,2017-12-01 08:52:21,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SLC52A2,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,TARDBP,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,UBQLN2,Green,2017-12-01 08:52:21,xlinked_monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,OPTN,Green,2017-12-01 08:52:21,monoallelic_and_biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,VAPB,Green,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,NEFH,Amber,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ATXN2,Red,2017-12-01 08:52:21,
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,UNC13A,Red,2017-12-01 08:52:21,unknown
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,CHCHD10,Red,2017-12-01 08:52:21,
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,VEGFA,Red,2017-12-01 08:52:21,unknown
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,C9orf72,Red,2017-12-01 08:52:21,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ERBB4,Red,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,CHMP2B,Red,2017-12-01 08:52:21,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,GRN,Red,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SLC52A1,Red,2017-12-01 08:52:21,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,HFE,Red,2017-12-01 08:52:21,unknown
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,VSX2,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,MFRP,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,RAB3GAP1,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,FREM1,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,TMEM98,Green,2017-12-01 08:52:21,monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,RAB3GAP2,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,FRAS1,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,STRA6,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,ALDH1A3,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,FOXE3,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,RAB18,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,BCOR,Green,2017-12-01 08:52:21,xlinked_monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,TBC1D20,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,COL4A1,Green,2017-12-01 08:52:21,monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,MAB21L2,Green,2017-12-01 08:52:21,monoallelic_and_biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,HCCS,Green,2017-12-01 08:52:21,xlinked_monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,PAX6,Green,2017-12-01 08:52:21,monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,OTX2,Green,2017-12-01 08:52:21,monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,PITX2,Green,2017-12-01 08:52:21,monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,SOX2,Green,2017-12-01 08:52:21,monoallelic_not_imprinted
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,FOXC1,Green,2017-12-01 08:52:21,monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,FREM2,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,RAX,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,SMO,Green,2017-12-01 08:52:21,Other - please specifiy in evaluation comments
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,RARB,Green,2017-12-01 08:52:21,monoallelic_and_biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,GRIP1,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,SMOC1,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,SIX6,Green,2017-12-01 08:52:21,monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,SHH,Green,2017-12-01 08:52:21,monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,PRSS56,Green,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,BMP4,Green,2017-12-01 08:52:21,monoallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,TUBGCP4,Amber,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,B3GLCT,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,CYP1B1,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,HDAC6,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,GDF6,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,GDF3,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,ERCC6,Red,2017-12-01 08:52:21,biallelic
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,DDB1,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,ERCC8,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,TENM3,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,ERCC2,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,ABCB6,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,ERCC3,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,BMPR1A,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,ERCC1,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,PITX3,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,ERCC5,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,GTF2H5,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,MPLKIP,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,ERCC4,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,XPA,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,VAX1,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,XPC,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,DDB2,Red,2017-12-01 08:52:21,
Anophthalmia/microphthamia,553f97abbb5a1616e5ed45f9,1.12,POLH,Red,2017-12-01 08:52:21,
Arrhythmogenic Right Ventricular Cardiomyopathy,55a3876e22c1fc63fec6d0da,1.4,TMEM43,Green,2017-12-01 08:52:21,monoallelic
Arrhythmogenic Right Ventricular Cardiomyopathy,55a3876e22c1fc63fec6d0da,1.4,DSG2,Green,2017-12-01 08:52:21,monoallelic
Arrhythmogenic Right Ventricular Cardiomyopathy,55a3876e22c1fc63fec6d0da,1.4,PKP2,Green,2017-12-01 08:52:21,monoallelic
Arrhythmogenic Right Ventricular Cardiomyopathy,55a3876e22c1fc63fec6d0da,1.4,PLN,Green,2017-12-01 08:52:21,monoallelic
Arrhythmogenic Right Ventricular Cardiomyopathy,55a3876e22c1fc63fec6d0da,1.4,DES,Green,2017-12-01 08:52:21,monoallelic
Arrhythmogenic Right Ventricular Cardiomyopathy,55a3876e22c1fc63fec6d0da,1.4,DSC2,Green,2017-12-01 08:52:21,monoallelic
Arrhythmogenic Right Ventricular Cardiomyopathy,55a3876e22c1fc63fec6d0da,1.4,JUP,Green,2017-12-01 08:52:21,monoallelic
Arrhythmogenic Right Ventricular Cardiomyopathy,55a3876e22c1fc63fec6d0da,1.4,RYR2,Green,2017-12-01 08:52:21,monoallelic
Arrhythmogenic Right Ventricular Cardiomyopathy,55a3876e22c1fc63fec6d0da,1.4,DSP,Green,2017-12-01 08:52:21,monoallelic
