Panel Name,Panel ID,Version Number,Gene Name,Gene Status,Date Recorded,MOI
A- or hypo-gammaglobulinaemia,553f9595bb5a1616e5ed45a8,1.29,CR2,Red,2018-05-01 09:07:34,biallelic
A- or hypo-gammaglobulinaemia,553f9595bb5a1616e5ed45a8,1.29,GAD1,Red,2018-05-01 09:07:34,biallelic
A- or hypo-gammaglobulinaemia,553f9595bb5a1616e5ed45a8,1.29,CD79A,Red,2018-05-01 09:07:34,biallelic
Adult solid tumours for rare disease,391,1.7,TSC1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,EPCAM,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,RET,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,WT1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,DICER1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,PTEN,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,CDK4,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,PALB2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,MUTYH,Green,2018-05-01 09:07:34,biallelic
Adult solid tumours for rare disease,391,1.7,CHEK2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,NTHL1,Green,2018-05-01 09:07:34,biallelic
Adult solid tumours for rare disease,391,1.7,SDHD,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,SMARCB1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,MET,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,CDKN1B,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Adult solid tumours for rare disease,391,1.7,POLD1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,RB1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,SUFU,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,SMARCA4,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,SMAD4,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,CDC73,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,SDHA,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,TSC2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,BMPR1A,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,BRIP1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,MSH6,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,MEN1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,FH,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,TP53,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,SDHAF2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,FLCN,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,NF2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,CDH1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,CDKN2A,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,TMEM127,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,MAX,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,MLH1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,RAD51C,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,SDHB,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,SDHC,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,APC,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,STK11,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,KIT,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,ATM,Green,2018-05-01 09:07:34,monoallelic_and_biallelic
Adult solid tumours for rare disease,391,1.7,PTCH1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,NF1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,MSH2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,BAP1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,RAD51D,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Adult solid tumours for rare disease,391,1.7,VHL,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,BRCA1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,BRCA2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,POLE,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,PMS2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,EXT2,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Adult solid tumours for rare disease,391,1.7,AIP,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours for rare disease,391,1.7,EXT1,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,MET,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,MAX,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,KIT,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,BRCA1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,TMEM127,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,CDC73,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,DICER1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,SDHA,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,NF2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,SMARCB1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,CHEK2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,NF1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,FLCN,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,MSH6,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,SMARCA4,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,FH,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,BRCA2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,POLE,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,WT1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,STK11,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,TSC1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,MEN1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,BAP1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,MLH1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,RET,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,SMAD4,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,TP53,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,POLD1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,CDH1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,PTEN,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,SDHB,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,CDKN2A,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,MSH2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,SDHAF2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,MUTYH,Green,2018-05-01 09:07:34,biallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,ATM,Green,2018-05-01 09:07:34,monoallelic_and_biallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,BRIP1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,PTCH1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,RAD51D,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,NTHL1,Green,2018-05-01 09:07:34,biallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,RAD51C,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,SUFU,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,PALB2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,APC,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,RB1,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,SDHC,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,PMS2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,TSC2,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,SDHD,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,VHL,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,CDKN1B,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,CDK4,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,EPCAM,Green,2018-05-01 09:07:34,monoallelic
Adult solid tumours pertinent cancer susceptibility,595ce30f8f62036352471f39,0.22,BMPR1A,Green,2018-05-01 09:07:34,monoallelic
Agranulocytosis,553f9596bb5a1616e5ed45aa,1.3,TCN2,Green,2018-05-01 09:07:34,biallelic
Agranulocytosis,553f9596bb5a1616e5ed45aa,1.3,HAX1,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,ACP4,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,CNNM4,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,FAM20C,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,STIM1,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,ROGDI,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,C4orf26,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,MMP20,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,AMELX,Green,2018-05-01 09:07:34,xlinked_monoallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,WDR72,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,FAM83H,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,KLK4,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,GPR68,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,LAMA3,Green,2018-05-01 09:07:34,monoallelic_and_more_severe_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,SLC13A5,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,ENAM,Green,2018-05-01 09:07:34,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,LAMB3,Green,2018-05-01 09:07:34,monoallelic_and_more_severe_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,SLC24A4,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,ORAI1,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,FAM20A,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,LTBP3,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,PEX6,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,AMBN,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,ITGB6,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,DLX3,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,COL17A1,Green,2018-05-01 09:07:34,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,PEX1,Green,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,AMTN,Amber,2018-05-01 09:07:34,monoallelic_not_imprinted
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,PEX26,Amber,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,LAMC2,Amber,2018-05-01 09:07:34,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,CLDN16,Amber,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,CLDN19,Amber,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,ITGB4,Amber,2018-05-01 09:07:34,monoallelic_and_biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,TP63,Red,2018-05-01 09:07:34,monoallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,SMARCD2,Red,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,TMEM165,Red,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,KCNJ1,Red,2018-05-01 09:07:34,biallelic
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,1.4,TUFT1,Red,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ALS2,Green,2018-05-01 09:07:34,biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,DCTN1,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SLC52A3,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,PFN1,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SETX,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,FIG4,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,AR,Green,2018-05-01 09:07:34,xlinked_biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SIGMAR1,Green,2018-05-01 09:07:34,biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,TBK1,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SOD1,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,FUS,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ANG,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,VCP,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,HNRNPA1,Green,2018-05-01 09:07:34,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SLC52A2,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,TARDBP,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,UBQLN2,Green,2018-05-01 09:07:34,xlinked_monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,OPTN,Green,2018-05-01 09:07:34,monoallelic_and_biallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,VAPB,Green,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,NEFH,Amber,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ATXN2,Red,2018-05-01 09:07:34,
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,UNC13A,Red,2018-05-01 09:07:34,unknown
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,CHCHD10,Red,2018-05-01 09:07:34,
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,VEGFA,Red,2018-05-01 09:07:34,unknown
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,C9orf72,Red,2018-05-01 09:07:34,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,ERBB4,Red,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,CHMP2B,Red,2018-05-01 09:07:34,monoallelic_not_imprinted
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,GRN,Red,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,SLC52A1,Red,2018-05-01 09:07:34,monoallelic
Amyotrophic lateral sclerosis/motor neuron disease,55d30b0322c1fc2ff2a5bf7b,1.8,HFE,Red,2018-05-01 09:07:34,unknown
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,MAB21L2,Green,2018-05-01 09:07:34,monoallelic_and_biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FRAS1,Green,2018-05-01 09:07:34,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,BCOR,Green,2018-05-01 09:07:34,xlinked_monoallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,RAB3GAP2,Green,2018-05-01 09:07:34,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FREM2,Green,2018-05-01 09:07:34,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,RAX,Green,2018-05-01 09:07:34,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FREM1,Green,2018-05-01 09:07:34,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FOXC1,Green,2018-05-01 09:07:34,monoallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,TBC1D20,Green,2018-05-01 09:07:34,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,VSX2,Green,2018-05-01 09:07:34,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,RAB18,Green,2018-05-01 09:07:34,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,FOXE3,Green,2018-05-01 09:07:34,biallelic
Anophthalmia or microphthalmia,553f97abbb5a1616e5ed45f9,1.14,OTX2,Green,2018-05-01 09:07:34,monoallelic
